Posteriors , written for numerical stability as log Bayes factors (one model versus the rest), for the test genes in Drosophila.
Each row corresponds to a gene and gives the values for the 32 models. 
Each  binary string ***** specifies the presence/absence  of the 5 TFs used by the model 
where the TFs are assumed to be  in the order: TIN-BIN-TWI-BAP-MEF2.
geneID	00000	10000	01000	00100	00010	00001	11000	10100	10010	10001	01100	01010	01001	00110	00101	00011	11100	11010	11001	10110	10101	10011	01110	01101	01011	00111	11110	11101	11011	10111	01111	11111
FBgn0020633	-47.998467	-36.681898	-47.331715	1.516561	-45.959022	-48.196718	-39.358233	-3.275673	-39.786441	-40.489764	-2.607937	-46.928594	-48.095315	-3.598941	-3.312717	-46.986697	-5.508008	-41.145703	-42.833120	-6.733435	-6.196181	-39.554915	-6.486786	-5.686583	-48.385530	-7.191982	-9.568858	-9.386079	-44.522661	-10.557274	-9.608625	-12.937158	
FBgn0020637	-4.041726	-4.444472	-4.096375	-4.856507	-3.882312	-2.027319	-4.164228	-4.427333	-4.088111	-2.727512	-4.343475	-3.941175	-2.330696	-4.245331	-3.247577	-2.321107	-4.140960	-3.913515	-3.076114	-4.002418	-3.861147	-3.476855	-3.970453	-3.396480	-2.881796	-3.572712	-3.877099	-3.577455	-3.457218	-3.667611	-3.522163	-3.367937	
FBgn0020647	-5.878400	-3.987240	-4.224804	-6.756864	-3.576450	-3.887544	-3.604235	-4.547380	-3.082436	-3.175113	-5.170228	-3.131454	-3.694131	-4.670400	-4.661754	-2.266812	-4.108639	-2.859569	-2.996544	-3.993899	-3.815203	-2.387753	-3.880767	-4.403877	-2.402190	-3.512619	-3.681344	-3.789764	-2.433678	-3.453847	-3.335094	-3.390727	
FBgn0020653	-2.529564	-4.878377	-5.760082	-5.096138	-4.344910	-4.764208	-4.833860	-3.909468	-3.711762	-4.021173	-4.586694	-4.196487	-4.735655	-3.511067	-3.756210	-3.644388	-3.599336	-3.669494	-3.949686	-3.058878	-3.134290	-3.270144	-3.317844	-3.493203	-3.565394	-2.900407	-2.792956	-2.908207	-3.153229	-2.525397	-2.716225	-2.388746	
FBgn0020655	-6.242641	-6.854938	-5.681583	-7.747692	-6.858721	-2.900280	-6.065079	-7.273938	-6.709165	-2.744429	-7.280626	-5.812425	-1.792398	-6.781987	-2.985230	-2.844639	-6.892841	-5.886936	-2.276159	-6.589641	-3.327475	-2.878878	-6.722216	-2.292596	-2.089591	-3.478632	-6.258095	-3.353500	-2.289040	-4.006159	-3.077382	-4.121112	
FBgn0020756	-24.768377	-25.364422	-26.605260	-7.930540	-25.542673	-26.425948	-25.548204	-1.278471	-24.959210	-25.480669	-2.603967	-25.669818	-26.769420	-5.007168	-4.771882	-25.406245	-0.887895	-25.054869	-25.740837	-3.042210	-2.797262	-25.042109	-3.028221	-2.724057	-25.578461	-5.453509	-2.772877	-2.398759	-25.041434	-4.237284	-3.782543	-4.348358	
FBgn0020762	-9.972423	-4.619839	-4.593452	-9.559470	-4.675032	-2.064044	-3.944710	-6.062849	-4.654579	-1.980483	-5.381093	-3.713687	-2.342146	-5.767768	-2.450914	-2.408044	-5.103167	-3.884638	-2.578152	-5.669776	-3.794824	-2.968948	-5.164323	-3.034406	-2.659356	-3.292748	-5.268173	-3.960519	-3.217926	-4.376998	-3.951146	-4.864045	
FBgn0020764	-11.247186	-10.651925	-7.605731	-11.110516	-9.235778	-0.342830	-8.222923	-11.389245	-10.881026	-2.825832	-9.170114	-7.923412	-1.515636	-11.245455	-4.234264	-1.945872	-11.238942	-9.658266	-3.798862	-10.865966	-3.242759	-4.621921	-9.771460	-5.132501	-3.071596	-5.689881	-10.820733	-3.031725	-5.531237	-4.410048	-3.879523	-5.815419	
FBgn0020766	-26.273634	-25.735658	-19.066186	-27.423156	-25.167521	-0.842451	-20.664261	-26.771202	-25.308096	-2.175095	-21.007739	-20.534120	-0.499642	-26.347448	-3.341562	-3.069809	-22.149535	-21.376253	-2.644242	-26.177178	-4.893753	-4.819620	-21.141689	-4.045762	-3.667650	-5.655082	-24.087539	-6.418608	-4.671796	-7.887742	-6.178645	-9.290264	
FBgn0020767	-6.511674	-4.711801	-4.460449	-7.594123	-3.951334	-4.655645	-3.564874	-6.172941	-4.002736	-2.909155	-5.458423	-2.878371	-3.805261	-5.166006	-4.184045	-2.369270	-4.216265	-3.048680	-2.626326	-5.442852	-3.597916	-2.604309	-4.120716	-3.663983	-2.383827	-3.071283	-3.990677	-3.220421	-2.327794	-3.279919	-2.947984	-3.276288	
FBgn0020887	-30.040153	-22.861174	-29.472696	-0.686554	-28.413545	-30.081277	-23.636816	-1.944231	-23.388748	-23.480005	-1.166069	-29.047661	-30.611473	-3.366035	-2.005920	-29.725905	-3.059401	-26.062342	-24.940897	-5.104146	-4.124135	-27.043157	-3.812847	-3.100341	-29.970396	-5.001057	-5.738583	-5.329481	-28.013100	-6.933474	-5.792780	-8.138426	
FBgn0020907	-37.120839	-12.038918	-34.895176	-1.722193	-17.694377	-36.556964	-14.497176	-1.619316	-13.652367	-14.548036	-1.333064	-20.358468	-35.786105	-3.225132	-2.287140	-21.043083	-2.231030	-15.957609	-17.210729	-3.676103	-2.984966	-16.366046	-3.119723	-2.662511	-23.376290	-4.271848	-4.669227	-3.856271	-19.065858	-4.867366	-4.373879	-5.856348	
FBgn0020909	-9.841277	-6.230318	-11.154592	-1.486528	-9.290991	-11.732059	-7.038167	-2.149636	-7.067099	-7.557381	-1.215307	-9.627823	-11.635085	-2.998834	-2.761255	-9.789121	-2.563033	-7.879584	-8.481092	-2.662208	-3.537921	-8.492858	-3.041277	-3.140684	-10.064999	-4.006705	-3.664898	-3.986233	-8.744887	-4.143433	-3.446397	-4.563218	
FBgn0020910	-5.040032	-1.800115	-3.534863	-2.066321	-3.355359	-4.099593	-3.831130	-3.085327	-3.478888	-3.221171	-2.529375	-4.619461	-4.977300	-3.247016	-2.879262	-5.062338	-3.405748	-4.461789	-4.799529	-3.835509	-3.840036	-4.497216	-2.996371	-3.264032	-3.868955	-3.607856	-4.006127	-3.935570	-4.745864	-4.262375	-3.522928	-4.118378	
FBgn0020912	-32.703152	-25.966231	-18.125226	-34.075993	-24.171397	-0.169329	-19.436994	-27.383091	-24.825935	-2.458137	-21.736444	-18.898433	-1.846757	-27.109325	-4.165589	-1.439843	-22.412174	-20.093517	-4.146471	-26.573304	-6.248889	-3.691525	-22.223906	-5.479432	-2.746887	-5.131219	-23.061660	-7.619925	-5.101577	-7.545904	-6.977263	-8.763761	
FBgn0020930	-3.649985	-3.350877	-3.060526	-4.373498	-3.949625	-3.342325	-3.166474	-4.774857	-3.996571	-3.076836	-4.051084	-2.937180	-3.631315	-4.424810	-3.556712	-3.392412	-4.621570	-3.215755	-2.932315	-4.037626	-3.530896	-2.738474	-3.854198	-2.948352	-3.248144	-3.446201	-3.519708	-3.338062	-2.974448	-3.501257	-3.406220	-3.259998	
FBgn0021761	-8.295833	-9.485047	-10.978706	0.104141	-9.157824	-11.175949	-9.992204	-1.212679	-8.577716	-9.646182	-3.575249	-9.662356	-10.699988	-3.285975	-2.548789	-9.542767	-4.522250	-8.462139	-9.783398	-4.757074	-4.650416	-8.928513	-4.732784	-4.807198	-9.411545	-4.973044	-3.299090	-5.099222	-8.775163	-5.552693	-4.936522	-6.071036	
FBgn0021764	-10.665218	-1.532124	-8.333420	-3.138702	-5.256650	-9.979075	-2.750115	-2.390389	-2.237390	-2.753551	-2.451213	-6.551049	-9.243025	-3.314153	-3.428297	-7.000621	-2.485467	-3.888801	-4.631883	-3.222885	-3.687642	-5.254195	-3.849543	-3.656930	-6.185606	-3.788429	-3.998618	-3.553170	-6.307036	-4.124858	-4.471040	-4.943711	
FBgn0021765	-2.557272	-5.578978	-5.822641	-5.304262	-4.878404	-2.445359	-5.523972	-4.294861	-4.384073	-3.221336	-4.876989	-4.915736	-2.935560	-3.779596	-3.510073	-2.819283	-4.000147	-4.251871	-3.654353	-3.273582	-3.385385	-3.310406	-3.643056	-3.571031	-3.169639	-3.078248	-2.981662	-3.254107	-3.325354	-2.803968	-3.026265	-2.655916	
FBgn0021768	-2.839508	-4.396374	-4.743866	-4.224880	-4.159641	-4.627112	-4.602607	-3.639511	-3.762343	-4.005363	-4.032906	-4.112621	-4.575842	-3.428782	-3.661169	-3.689929	-3.540710	-3.822960	-3.985020	-2.917849	-3.261952	-3.249600	-3.256720	-3.339894	-3.564822	-3.071289	-3.010113	-2.960334	-3.181617	-2.545749	-2.790776	-2.432433	
FBgn0021795	-20.361488	-13.123425	-7.864122	-20.701557	-13.447093	-0.634621	-8.386762	-14.684364	-13.350199	-1.647877	-10.532741	-8.093997	-1.258764	-14.161305	-3.109058	-2.787964	-10.640400	-9.566078	-2.732102	-14.226164	-4.891487	-4.432674	-11.028077	-3.689826	-3.023943	-5.934134	-11.668316	-5.632098	-4.945861	-7.867340	-5.686035	-6.803365	
FBgn0021796	-4.290629	-3.168515	-2.493045	-4.165356	-2.851512	-3.863058	-3.042216	-3.859392	-3.702343	-3.425349	-3.938634	-3.072694	-4.016861	-3.810417	-3.465351	-3.284319	-3.514364	-3.651586	-3.388200	-2.999516	-3.423822	-3.702032	-3.658623	-3.661759	-3.747965	-3.568091	-3.625417	-3.337907	-3.169271	-3.409701	-3.327854	-3.454905	
FBgn0021814	-14.363307	-9.360133	-15.694942	-1.532448	-14.101244	-16.467005	-10.565458	-2.374882	-11.262564	-11.667714	-0.940853	-14.406685	-16.480877	-2.521367	-2.319786	-14.977999	-2.921963	-12.290551	-13.000610	-3.886878	-3.977197	-13.257546	-2.853967	-2.616139	-15.272557	-3.426847	-4.346375	-4.013520	-13.357258	-5.303249	-4.545835	-5.838921	
FBgn0021818	-26.775793	-21.722620	-27.458073	1.252623	-27.052744	-27.788023	-22.042829	-2.913899	-21.526957	-21.194350	-2.412981	-26.767328	-28.318437	-3.001875	-3.453612	-27.376132	-6.161575	-26.431515	-26.943180	-6.880950	-6.752684	-27.068845	-6.578358	-5.699701	-27.546255	-6.709281	-10.326077	-8.429120	-26.615964	-10.471778	-9.657885	-12.888450	
FBgn0021825	-4.024390	-4.934349	-4.687320	-1.272416	-5.676319	-4.800707	-5.631057	-2.059013	-5.333299	-5.268412	-1.827386	-5.612515	-5.243257	-3.335667	-2.112940	-4.790680	-2.832599	-5.174138	-5.626386	-3.144152	-4.230460	-4.787311	-4.750274	-2.730560	-4.952797	-3.836016	-4.310927	-4.060463	-4.921566	-4.312071	-3.926321	-4.213249	
FBgn0021847	-4.575692	-3.465166	-4.618885	-3.616625	-3.730851	-4.981692	-3.706855	-3.277494	-3.243342	-3.799427	-3.348305	-3.700162	-4.812701	-2.945378	-3.239161	-3.979186	-3.112672	-3.407475	-3.984506	-3.136352	-3.131215	-3.596425	-3.112640	-3.062725	-3.962390	-2.888095	-3.213156	-2.947422	-3.619041	-3.248993	-3.015945	-3.154262	
FBgn0021848	-6.929365	-5.839600	-3.572814	-7.454045	-5.275463	-2.466106	-4.079077	-6.897709	-5.377964	-2.556851	-5.089155	-3.600284	-2.270475	-6.662556	-2.905964	-2.048705	-5.892836	-3.940981	-2.302830	-6.479722	-3.711608	-2.842736	-5.333221	-2.890799	-2.469734	-3.000895	-6.332263	-3.652242	-2.642432	-5.347229	-4.043516	-5.180571	
FBgn0021856	-13.452571	-10.999210	-14.233338	0.226088	-13.585681	-14.971545	-11.956279	-2.054268	-12.869032	-13.001360	-1.672345	-14.328652	-14.800746	-3.072454	-2.772251	-14.468260	-4.155107	-13.313341	-13.987263	-5.140700	-4.995265	-13.450112	-4.438430	-4.165496	-14.293358	-5.431469	-6.603781	-5.135367	-13.581948	-7.093263	-6.648282	-8.459282	
FBgn0021872	-16.619875	-12.066219	-7.587371	-17.986931	-11.582625	-0.735409	-7.982004	-12.997465	-11.593074	-1.846179	-10.825153	-7.902558	-1.549426	-12.896942	-4.118214	-2.243455	-10.201277	-8.737369	-2.382703	-12.977149	-4.996493	-3.196495	-10.524146	-4.801633	-2.555867	-4.928441	-10.140040	-5.771173	-3.747607	-6.682404	-5.690342	-6.030399	
FBgn0021873	-10.815651	-1.916129	-8.463530	-5.611028	-2.922330	-10.161848	-3.038316	-3.168853	-2.247129	-3.502345	-4.723978	-3.244487	-9.199609	-4.042319	-5.386734	-3.703683	-2.958180	-2.371942	-3.973449	-3.230790	-3.585606	-2.843411	-3.875298	-4.946048	-4.258519	-4.101149	-3.104573	-3.578324	-3.177529	-3.650103	-4.271217	-3.360930	
FBgn0021874	-8.162658	-2.691606	-4.950830	-4.024867	-4.413945	-7.253846	-2.819622	-2.939937	-3.347552	-3.352717	-2.597780	-4.024863	-5.672499	-3.195051	-3.095301	-5.390609	-3.075824	-3.558786	-3.102080	-3.786776	-3.000704	-3.853967	-3.320889	-2.619620	-5.203109	-3.524331	-3.015272	-3.062823	-3.762139	-3.788308	-3.140835	-3.562377	
FBgn0021875	-11.425647	-5.063631	-9.229186	-1.993502	-8.613261	-11.173490	-6.052321	-2.349917	-6.208874	-6.442909	-1.637434	-8.303735	-10.128336	-3.084417	-2.095086	-10.262880	-2.460632	-7.098493	-6.681174	-3.622504	-2.793667	-8.219134	-2.697765	-2.234140	-10.122518	-2.912846	-4.005397	-3.501378	-9.008691	-4.558163	-3.916460	-4.520473	
FBgn0021895	-18.696204	-3.847081	-15.667667	-2.435266	-6.436233	-18.266643	-5.522590	-1.948302	-4.412300	-6.440043	-2.388235	-7.838572	-16.603901	-1.173583	-2.955119	-8.777722	-3.062045	-6.265198	-7.587258	-2.347352	-3.582716	-6.789472	-2.451209	-3.448911	-9.014726	-2.998260	-4.175871	-4.126605	-8.313082	-4.257492	-4.090372	-6.048103	
FBgn0021906	-2.682869	-3.776782	-3.613170	-4.655334	-4.062618	-2.647344	-4.557387	-4.204737	-4.379488	-3.220188	-4.353272	-4.053847	-3.190679	-4.046679	-3.101914	-2.917320	-3.952239	-4.082650	-3.168751	-3.620250	-3.682055	-3.406984	-3.961301	-3.132245	-3.006495	-3.581698	-3.598643	-3.185615	-2.808000	-3.243075	-3.290759	-2.980321	
FBgn0021944	-4.866575	-5.013926	-5.020921	-2.172561	-5.136623	-5.023992	-5.175866	-2.383736	-5.244992	-4.464329	-2.320212	-5.078171	-5.626607	-2.601217	-2.491640	-5.128599	-2.858834	-5.249922	-5.199716	-3.141774	-2.951776	-5.030670	-2.830290	-2.108714	-5.346859	-3.107517	-3.510962	-3.430323	-5.181794	-4.022395	-3.426032	-3.985629	
FBgn0021953	-16.916554	-5.671701	-9.997065	-16.713678	-5.018280	-7.271745	-5.132471	-7.513178	-4.957621	-4.054560	-11.193145	-4.632946	-5.743408	-7.753699	-8.012456	-0.335667	-6.400398	-4.533779	-3.893939	-7.197251	-5.660809	-2.479196	-6.519872	-6.200086	-1.203836	-3.300265	-5.993051	-5.998772	-2.396169	-3.950202	-3.534119	-4.697127	
FBgn0021967	-3.402685	-5.300014	-5.764424	-1.239943	-4.830900	-5.395338	-5.488320	-2.572883	-4.766545	-4.542962	-2.413881	-5.289986	-5.521012	-2.725345	-2.204125	-4.923189	-4.167577	-4.935243	-4.860570	-3.965520	-3.716069	-4.535738	-3.659201	-2.905321	-4.699483	-3.929958	-3.460539	-3.450387	-4.473148	-3.485505	-3.221069	-3.160517	
FBgn0021979	-3.718627	-4.825011	-5.855613	-1.398302	-5.289218	-5.849430	-4.725647	-2.677202	-4.669604	-4.893706	-2.047535	-5.322496	-5.955838	-2.757432	-3.307901	-4.897134	-3.701623	-4.802524	-4.585612	-3.436793	-2.616825	-3.703552	-4.173947	-2.447454	-4.974838	-3.672512	-3.768515	-3.921740	-3.547795	-3.501360	-3.723985	-3.452246	
FBgn0021995	-16.647188	-9.120392	-15.120766	-0.774103	-14.672576	-16.054439	-8.955664	-2.670979	-10.347762	-9.748080	-1.056218	-15.055492	-16.012762	-3.245576	-1.534920	-15.905378	-3.528591	-10.307574	-10.917099	-5.055115	-3.411521	-10.202980	-4.086892	-3.341016	-16.143904	-4.244959	-6.475477	-5.018769	-14.790254	-6.013447	-5.642152	-7.148680	
FBgn0022023	-15.453941	-5.119075	-10.513863	-1.398322	-10.495180	-14.221688	-6.606077	-3.541592	-7.825652	-6.586205	-1.961880	-10.593884	-12.367732	-2.624263	-1.352562	-12.871071	-4.781544	-8.729317	-7.734521	-5.667141	-1.195374	-8.548542	-4.988593	-4.438962	-15.251730	-2.872630	-5.164808	-5.889896	-9.968359	-4.621405	-3.439090	-6.137658	
FBgn0022027	-5.284203	-6.899520	-7.977868	-0.180331	-7.023744	-8.446738	-7.157588	-2.984724	-6.402198	-7.027686	-1.729130	-7.190355	-8.583347	-2.763477	-3.221215	-7.054047	-3.675598	-6.612913	-6.881647	-3.515412	-4.037693	-5.930699	-3.498090	-3.230313	-6.940615	-3.970569	-4.187964	-4.110813	-6.083289	-4.688579	-4.111292	-4.226187	
FBgn0022029	-5.503959	-2.088777	-3.449840	-1.721476	-4.546844	-4.745588	-3.333898	-2.553480	-3.778477	-3.835710	-2.237568	-5.288696	-5.018768	-3.180691	-2.351939	-5.869200	-3.459568	-4.785494	-5.020206	-3.975078	-2.704054	-5.039334	-4.052319	-3.194292	-5.731119	-3.235543	-4.401705	-3.844303	-4.828369	-4.987630	-4.720265	-4.661139	
FBgn0022063	-10.556441	-3.622347	-8.523600	-2.007750	-4.278644	-9.696059	-4.065235	-1.648601	-2.995533	-4.609667	-2.394697	-5.074358	-9.133266	-2.037458	-2.878914	-5.161371	-3.614922	-4.089337	-5.678620	-2.829423	-4.122413	-4.324127	-3.094516	-3.595111	-6.125347	-2.769587	-3.646256	-3.978844	-6.172032	-4.051664	-4.508609	-5.130536	
FBgn0022069	-23.718307	-14.434646	-22.426195	0.677614	-22.020235	-23.283802	-16.208490	-2.906420	-14.245774	-17.196087	-1.869344	-23.612473	-24.188584	-3.775282	-2.537233	-23.005430	-4.194063	-15.388851	-14.853178	-6.233048	-5.150042	-14.396847	-4.506348	-4.247271	-24.067692	-5.492467	-7.007998	-6.333895	-17.354130	-8.331547	-6.945160	-9.985143	
FBgn0022070	-27.202618	-10.923573	-25.774851	-0.623473	-24.521233	-26.660348	-13.565250	-2.950737	-14.488463	-14.770621	-1.542868	-26.158733	-27.006992	-4.050759	-0.909531	-26.950859	-3.937293	-16.859823	-16.709518	-5.637574	-4.362627	-17.993595	-4.748998	-2.805279	-27.138846	-4.154239	-7.598485	-6.048446	-20.326045	-7.770902	-6.687335	-9.263547	
FBgn0022073	-15.938489	-8.913153	-13.640745	-5.148835	-0.655468	-13.595895	-9.804769	-3.358482	-3.925948	-9.596506	-4.088093	-3.176201	-13.118594	-1.218291	-4.180375	-2.171317	-3.066636	-3.996843	-10.375105	-4.806869	-3.819552	-4.679701	-4.771806	-3.686693	-4.656052	-5.434076	-4.545147	-3.920322	-7.579094	-5.121751	-4.908696	-5.224441	
FBgn0022085	-4.450544	-2.550205	-3.921204	-2.311112	-3.883211	-4.336388	-3.910599	-3.056364	-3.318394	-3.694167	-2.938549	-3.915853	-4.645439	-3.808202	-3.424067	-4.420199	-3.230215	-3.692280	-4.310462	-2.921466	-2.781573	-3.676401	-2.618568	-4.060348	-4.511470	-3.521503	-3.041773	-3.918697	-3.619838	-3.567731	-3.567319	-3.670892	
FBgn0022097	-10.696191	-11.381772	-9.475511	-11.467525	-10.796995	-0.937658	-9.970928	-11.353868	-10.953725	-2.442956	-10.855566	-9.531121	-1.145399	-11.060528	-3.979758	-2.307168	-10.958181	-10.218240	-2.691852	-10.718720	-6.398268	-3.663861	-10.730373	-4.216107	-2.598171	-4.070867	-10.571331	-4.647020	-4.036836	-2.919562	-5.441479	-4.186347	
FBgn0022131	-2.725661	-4.924511	-6.036795	-3.944154	-4.557138	-5.976684	-5.036335	-3.484386	-3.840936	-4.481107	-3.793719	-4.516935	-6.085915	-3.185316	-3.457903	-4.083436	-3.244823	-3.936618	-4.664084	-2.975553	-3.115050	-3.480699	-3.145808	-3.322829	-4.109613	-2.885538	-2.724083	-2.801141	-3.520727	-2.618109	-2.697189	-2.242286	
FBgn0022153	-6.280383	-3.384253	-3.912346	-6.171158	-2.634247	-3.999121	-2.842632	-4.825284	-2.746021	-2.918358	-4.140788	-2.733643	-3.370052	-4.137664	-3.422530	-2.697488	-4.205391	-2.957983	-3.075947	-4.848297	-3.522803	-2.877150	-4.274483	-3.479767	-2.596150	-3.683533	-4.220884	-4.009902	-2.953293	-4.692911	-3.655957	-4.396067	
FBgn0022201	-2.265658	-5.428985	-6.996398	-4.679632	-4.631282	-6.608991	-5.491041	-3.667965	-3.853383	-4.869138	-4.322971	-4.607795	-6.842555	-3.375657	-3.707139	-4.196641	-3.543175	-3.826038	-4.714725	-2.741375	-2.942341	-3.331422	-3.061360	-3.462851	-4.173248	-2.952115	-2.835058	-3.073113	-3.404826	-2.273651	-2.713388	-2.237026	
FBgn0022213	-3.083729	-4.573894	-6.154790	-4.087189	-4.334729	-5.990964	-4.659875	-3.385167	-3.613060	-4.332603	-3.976689	-4.326706	-5.930145	-3.263211	-3.524729	-4.099500	-3.125268	-3.644941	-4.356615	-2.850645	-2.973883	-3.411565	-3.112880	-3.342873	-4.117288	-2.980025	-2.628669	-2.836060	-3.346382	-2.629359	-2.845069	-2.452042	
FBgn0022224	-12.101982	-9.354519	-11.180147	0.141821	-11.299013	-11.774190	-10.930067	-3.161527	-11.089217	-11.710078	-1.554761	-11.996801	-12.986993	-2.648000	-2.256235	-12.633182	-4.146985	-11.746605	-12.151479	-4.711329	-4.675432	-11.993110	-4.779565	-4.269055	-12.783162	-4.915467	-5.025827	-5.511523	-12.101459	-5.223084	-4.892989	-6.234872	
FBgn0022238	-25.250540	-4.247870	-20.966625	-1.101380	-14.830172	-24.248798	-6.417873	-1.741979	-6.408270	-7.208193	-0.799958	-15.449309	-21.973652	-4.407436	-2.421538	-18.483079	-2.871750	-8.379926	-8.355526	-5.398590	-3.321506	-8.960919	-3.965256	-3.149329	-17.724906	-4.765378	-5.412065	-5.133640	-10.931800	-7.691372	-5.055217	-6.972488	
FBgn0022246	-10.766719	-3.336452	-7.799797	-2.657032	-6.176649	-10.327725	-3.197872	-2.775408	-4.050921	-4.389713	-1.763256	-6.135911	-8.520146	-1.952089	-1.951220	-8.465909	-3.174820	-5.484331	-5.369493	-3.342013	-3.039796	-5.412926	-2.989613	-2.939987	-8.222218	-3.370323	-3.868545	-4.148306	-5.958597	-4.046963	-3.321645	-4.043509	
FBgn0022268	-6.997653	-6.624658	-3.716212	-8.296736	-5.820778	-2.862214	-4.377115	-7.331192	-6.103442	-2.736599	-4.715054	-4.283098	-1.987027	-6.932732	-3.257892	-2.990840	-5.265660	-4.556561	-2.104247	-7.003765	-3.444932	-3.244056	-5.163887	-2.328082	-2.335922	-3.886980	-5.531719	-2.692182	-2.664656	-4.691507	-3.181238	-3.350643	
FBgn0022288	-4.517890	-4.228524	-5.164755	-4.271434	-4.398713	-6.248882	-3.625688	-4.220162	-3.879122	-4.167454	-3.057485	-4.080367	-5.626723	-3.711753	-3.273874	-4.707550	-2.948541	-3.356452	-3.729449	-4.189647	-3.546284	-3.618819	-3.097130	-2.129561	-4.008210	-3.595744	-3.063495	-2.003148	-3.259386	-3.516688	-2.757914	-2.556433	
FBgn0022338	-6.853132	-9.239235	-10.481333	-0.743408	-8.888060	-10.298760	-9.426251	-2.293714	-8.244827	-9.017601	-1.810668	-8.912625	-10.509810	-2.681125	-2.448261	-8.579499	-3.014730	-8.304555	-9.063214	-3.270914	-3.278711	-7.843837	-3.205592	-3.011403	-8.536479	-3.405774	-4.522578	-4.199983	-7.932869	-4.095377	-4.086107	-6.056549	
FBgn0022343	-11.863337	-6.749461	-3.989786	-12.195055	-5.064248	-3.554661	-4.199734	-7.716996	-5.687951	-2.173263	-6.279478	-3.409560	-2.357466	-6.429195	-3.020372	-2.858391	-4.963725	-4.787496	-2.305561	-6.443803	-4.773985	-3.470082	-3.381535	-3.990860	-2.318896	-4.804380	-4.046126	-2.129337	-2.410258	-5.580620	-2.317817	-4.692736	
FBgn0022344	-17.982503	-16.385831	-9.827146	-18.636791	-15.144418	-1.152422	-11.001428	-17.362590	-15.628217	-2.036009	-13.141256	-10.741754	-1.277958	-16.939522	-4.004321	-1.826379	-11.167533	-11.500803	-2.719763	-16.872632	-5.422008	-3.311217	-12.278880	-4.624153	-1.979195	-5.107193	-12.398796	-5.497392	-3.790356	-6.770079	-5.682208	-7.384087	
FBgn0022347	-3.264937	-4.264629	-5.936399	-5.139864	-3.866640	-5.801759	-4.274439	-3.876353	-3.227212	-3.692085	-4.588048	-3.746703	-5.684424	-3.434522	-3.993770	-3.589945	-3.461216	-3.332520	-3.781452	-3.169604	-3.344448	-2.771988	-3.239329	-3.604197	-3.573120	-2.783385	-2.787796	-2.899933	-2.779408	-2.782925	-3.107434	-2.612413	
FBgn0022349	-34.044889	-2.694771	-25.539227	-10.623682	-15.949361	-33.174818	-5.207961	-1.569260	-5.023936	-5.623850	-0.499889	-16.435169	-28.258973	-7.028279	-7.939857	-18.730136	-1.311520	-7.080259	-7.516684	-4.702169	-3.681676	-8.082674	-3.001311	-3.076975	-19.518849	-8.482220	-4.147785	-4.858216	-9.725302	-6.850941	-5.145880	-7.266216	
FBgn0022359	-3.173448	-4.205276	-3.900605	-4.208412	-3.989862	-2.891011	-4.407044	-4.164317	-4.036232	-3.079644	-4.334398	-4.072736	-2.793302	-3.888822	-3.133411	-3.089630	-3.942120	-4.202208	-3.101481	-3.564895	-3.418640	-3.293242	-3.426805	-3.444152	-3.001215	-3.302450	-3.528356	-3.364627	-3.127966	-3.019960	-3.027001	-3.061922	
FBgn0022361	-5.975364	-7.356481	-7.010949	-7.672799	-7.007796	-1.554744	-7.284220	-7.047503	-6.932790	-2.225203	-7.474100	-6.852371	-2.223732	-6.697256	-2.466806	-1.570379	-6.729098	-6.635706	-2.999460	-6.296973	-4.608705	-2.469653	-6.470474	-3.170974	-2.537430	-3.118703	-6.140801	-4.418082	-3.073036	-5.819044	-5.200739	-5.217642	
FBgn0022382	-4.933731	-5.894672	-4.580277	-6.510121	-5.326521	-2.259618	-4.816181	-5.628818	-5.343791	-2.500554	-5.540810	-4.409010	-1.866794	-5.531715	-2.474501	-2.515175	-5.443867	-4.854693	-2.441562	-5.086649	-4.083304	-3.048592	-5.115675	-2.930434	-2.373107	-3.418349	-4.771929	-3.592638	-2.823660	-3.888509	-3.725147	-4.399810	
FBgn0022702	-6.702810	-8.213307	-7.978760	-8.535899	-7.735934	-1.150227	-7.921608	-7.555723	-7.536457	-2.081108	-8.058775	-7.510611	-2.090201	-7.380515	-1.949554	-2.026501	-7.402972	-7.290801	-3.178237	-6.930462	-5.661955	-2.649879	-7.096194	-3.273504	-2.626006	-3.541377	-6.743755	-5.205434	-3.718269	-5.039596	-4.863145	-5.802912	
FBgn0022708	-8.144053	-4.461914	-7.368973	-4.367568	-6.365216	-8.525382	-5.240219	-3.051891	-5.152842	-5.464358	-2.354232	-6.753306	-8.254215	-3.235380	-1.883598	-7.460451	-2.990766	-5.847187	-6.313127	-3.583700	-2.610797	-6.060085	-3.072034	-2.255711	-7.654322	-2.636754	-2.693622	-2.004932	-6.755972	-3.373736	-3.018805	-3.327585	
FBgn0022709	-3.645411	-3.619267	-4.328541	-3.933505	-3.688902	-4.505269	-3.868801	-3.506549	-3.296951	-3.469815	-3.686886	-3.760217	-4.484145	-3.493137	-3.663416	-3.753736	-3.193776	-3.511363	-3.613237	-3.218989	-3.124696	-3.408563	-3.277197	-3.492700	-3.484921	-3.243569	-3.076873	-2.729873	-3.238379	-2.982738	-3.088743	-2.854178	
